task,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
task8_random_1,7680,265138,agent_1,27.123434,13.165173,6.022283128361833,-2.1339271068573,1.296210494158263,4.968157,-1.0332656,-2.4430318,508.29904,-22.370604,-1.9615115146993016,0.0,active
task8_random_1,7680,265139,agent_1,31.26944,15.958778,11.019507797504389,3.1199891567230225,3.230560302734375,4.999359,1.047202,-18.084038,491.31165,-23.467236,-1.9615115146993016,0.0,active
task8_random_1,7680,265140,agent_1,32.68629,16.399494,12.455935751558794,-2.9035842418670654,1.8137092590332031,1.4838105,-0.29136345,-3.2171204,488.46875,-23.552128,-2.250835418701172,0.0,active
task8_random_1,7680,265141,agent_1,32.793488,16.30513,12.500161512763798,-1.8910776376724243,1.706512451171875,0.1428132,-1.0233895,-3.3828368,486.48166,-24.599453,-2.599246025085449,0.0,active
task8_random_1,7680,265142,agent_1,32.714214,15.912773,12.237453767648073,-0.8671642541885376,1.7857856750488281,0.40028524,-1.0483317,-2.9798732,484.90448,-25.698452,-2.9029417037963867,0.0,active
task8_random_1,7680,265143,agent_1,29.290394,14.633937,8.63847285192807,0.20873580873012543,5.209606170654297,3.6548545,-1.0139714,22.276478,508.2091,-26.72659,-2.9029417037963867,0.0,active
task8_random_1,7680,265144,agent_1,28.149656,11.204064,6.266421910577272,-1.0563684701919556,5.11337058132494,3.6145961,0.8922514,16.293335,525.2986,-27.522701,-2.9029417037963867,0.0,active
task8_random_1,7680,265145,agent_1,26.69273,7.2026515,5.463229174187555,-1.7591629028320312,5.803357309597522,4.2583966,-0.028102517,10.531967,535.83136,-27.52349,-2.9029417037963867,0.0,active
task8_random_1,7680,265146,agent_1,26.21673,7.1154137,5.108977510809907,-0.7812232375144958,6.115413665771484,0.4839282,-1.040352,-0.3432175,536.5705,-28.605824,-2.9029417037963867,0.0,active
task8_random_1,7680,265147,agent_1,25.199242,7.961006,3.7937636880132057,0.12597279250621796,5.864392080285414,1.3229923,-0.8746562,6.4570303,543.79254,-29.370848,-2.9029417037963867,0.0,active
task8_random_1,7680,265148,agent_1,24.330242,8.423395,2.813487398512651,-0.1058463603258133,5.7948637181336355,0.9843602,0.20440373,4.828321,548.66266,-29.412628,-2.9029417037963867,0.0,active
task8_random_1,7680,265149,agent_1,23.924656,8.802346,2.2668645619756185,0.1948280781507492,6.225351268873664,0.55507064,-0.26246938,1.7743653,550.5059,-29.481518,-2.9029417037963867,0.0,active
task8_random_1,7680,265150,agent_1,22.702854,9.302502,0.9902059754630476,-0.39302438497543335,5.874789282686188,1.3202097,0.3629137,6.892006,557.52966,-29.613224,-2.9029417037963867,0.0,active
task8_random_1,7680,265151,agent_1,22.345211,9.8407545,0.3801707261117604,0.5521183609962463,6.396455832847005,0.6462389,-0.59578,401.9877,959.8723,-29.968178,-2.9029417037963867,0.0,terminated
task8_random_1,7700,265832,agent_1,25.001299,26.997738,7.070387167172914,-1.3067388534545898,4.002262115478516,0.0026085377,-1.0498118,-3.0934846,-1.9913797,-1.1021049,0.0,0.0,active
task8_random_1,7700,265833,agent_1,24.820194,26.684896,6.721794959676884,-0.2748692035675049,4.315103530883789,0.3614812,-1.0457468,-0.627663,-1.5254564,-2.195691,0.0,0.0,active
task8_random_1,7700,265834,agent_1,22.948568,24.773628,4.048094473348542,-0.04104161262512207,6.226371765136719,2.6750562,-0.25015688,16.656036,15.193158,-2.2582695,0.0,0.0,active
task8_random_1,7700,265835,agent_1,20.873589,23.840824,2.0375942782971483,0.7052254676818848,7.159175872802734,2.2750087,-0.3733988,12.463092,27.795677,-2.3976963,0.0,0.0,active
task8_random_1,7700,265836,agent_1,20.497095,22.740244,0.8916639475174446,-0.26175355911254883,7.859746635974895,1.1631954,0.81871027,5.385755,33.85172,-3.0679827,0.0,0.0,active
task8_random_1,7700,265837,agent_1,19.323158,22.185223,0.7017279789618664,2.4328343868255615,6.321244073125593,1.2985294,-0.79954785,0.9074619,35.398457,-3.7072594,0.0,0.0,active
task8_random_1,7700,265838,agent_1,19.308804,22.123085,0.7020701130116358,1.6215846538543701,5.729698306279019,0.063774824,0.9021391,-2.688016,33.524296,-4.5211143,0.0,0.0,active
task8_random_1,7700,265839,agent_1,19.398733,22.039507,0.6025633860475235,0.6831948757171631,4.954085236746713,0.122771025,1.049006,-2.357338,32.267372,-5.6215277,0.0,0.0,active
task8_random_1,7700,265840,agent_1,20.095303,22.255291,12.661721452914831,2.540947198867798,3.9148950751054974,0.72922707,1.0492113,400.00793,433.37613,-6.722372,0.0,0.0,active
task8_random_1,7700,265841,agent_1,20.484053,23.564991,12.719309714481376,1.666705846786499,3.194624469230587,1.3661767,0.9818513,-0.5196197,433.82056,-7.686404,0.0,0.0,active
task8_random_1,7700,265842,agent_1,20.300985,23.779772,12.499746136729236,0.6863725185394287,2.705744709743948,0.28221464,0.9943947,-2.6945932,432.153,-8.675225,-0.03822185225634739,0.0,active
task8_random_1,7700,265843,agent_1,18.14312,23.81061,10.376719563138952,-0.19829797744750977,3.0919682872937972,2.158085,0.85065174,12.207695,445.08432,-9.398833,-0.03822185225634739,0.0,active
task8_random_1,7700,265844,agent_1,15.095773,26.829931,7.14414282600924,0.8972108960151672,4.170068740844727,4.2898283,-0.76648843,22.155035,467.82687,-9.986338,-0.03822185225634739,0.0,active
task8_random_1,7700,265845,agent_1,14.933417,26.786865,6.977924665244748,-0.14627903699874878,4.213134765625,0.1679697,1.0400631,-1.9147011,466.9939,-11.068069,-0.03822185225634739,0.0,active
task8_random_1,7700,265846,agent_1,12.086845,26.790255,4.162548213334129,0.19219857454299927,4.209745407104492,2.8465745,-0.26047516,17.702183,484.76392,-11.135917,-0.03822185225634739,0.0,active
task8_random_1,7700,265847,agent_1,9.721624,26.277382,1.7438265978189167,-0.05378931388258934,4.707632657406408,2.4201882,0.21472365,14.887878,499.6979,-11.182023,-0.03822185225634739,0.0,active
task8_random_1,7700,265848,agent_1,8.182348,27.506899,1.5178916691673807,2.124358892440796,3.493101119995117,1.970046,-0.88751924,2.2820766,502.76767,-11.969713,-0.03822185225634739,0.0,active
task8_random_1,7700,265849,agent_1,8.181368,27.506578,1.517456067904474,1.1359137296676636,3.4934215545654297,0.0010311604,0.98906124,-2.974002,500.7719,-12.947955,-0.03822185225634739,0.0,active
task8_random_1,7700,265850,agent_1,8.133597,27.289206,1.29610925906695,0.11306412518024445,3.710794448852539,0.2225604,1.0393978,-1.528493,500.32376,-14.028303,-0.03822185225634739,0.0,active
task8_random_1,7700,265851,agent_1,7.199833,26.599949,1.000103006785932,1.8623603582382202,4.400051116943359,1.160599,-0.71860045,1.2848426,502.125,-14.54469,-0.03822185225634739,0.0,active
task8_random_1,7700,265852,agent_1,7.219479,26.425154,0.8888017756388007,0.9601019024848938,4.574846267700195,0.17589545,1.0468494,-2.1875966,501.0333,-15.640584,-0.03822185225634739,0.0,active
task8_random_1,7700,265853,agent_1,7.716238,26.204237,0.3496192299917154,-0.20540495216846466,4.79576301574707,0.5436673,1.0404187,400.70078,902.8165,-16.723055,-0.03822185225634739,0.0,terminated
task8_random_1,7720,266488,agent_1,11.999603,9.028545,24.336150496780537,-0.17201238870620728,8.028545379638672,4.9996843,0.005709374,32.691395,32.69143,-3.259695e-05,0.0,0.0,active
task8_random_1,7720,266489,agent_1,15.951873,5.967161,20.07144249787196,0.6108485460281372,4.967161178588867,4.999251,-0.6647625,28.88013,62.01347,-0.44194177,0.0,0.0,active
task8_random_1,7720,266490,agent_1,20.722088,7.4592395,15.474574572130606,-0.4627475440502167,5.195788164079921,4.998124,0.9622027,30.054752,92.99406,-1.3677758,0.0,0.0,active
task8_random_1,7720,266491,agent_1,24.058592,4.5134926,11.951314498664702,0.7639968395233154,3.5134925842285156,4.4508066,-1.0264277,23.46436,117.51197,-2.4213297,0.0,0.0,active
task8_random_1,7720,266492,agent_1,28.753386,5.920345,7.304824137634427,-0.4174739718437195,2.579655170440674,4.9010525,1.014425,3.5191128,122.11888,-3.450388,-0.058740612119436264,0.0,active
task8_random_1,7720,266493,agent_1,32.537594,2.9461508,4.025736333353364,1.2015079259872437,1.946150779724121,4.813114,-0.957261,2.0586123,125.32321,-4.3667364,-0.2881132960319519,0.0,active
task8_random_1,7720,266494,agent_1,37.051586,4.7654185,1.0774330139413775,2.5389978885650635,3.765418529510498,4.8668127,1.0492285,21.374264,147.79836,-5.467617,-0.2881132960319519,0.0,active
task8_random_1,7720,266495,agent_1,37.052303,4.7649336,1.0782386025501645,-2.767810106277466,3.7649335861206055,0.00086688995,-0.97667164,-2.9561815,145.79607,-6.4215045,-0.2881132960319519,0.0,active
task8_random_1,7720,266496,agent_1,37.052296,4.764835,1.0782526798269025,-1.7182748317718506,3.7648348808288574,9.918213e-05,-1.0496259,-3.1015863,143.79619,-7.523219,-0.2881132960319519,0.0,active
task8_random_1,7720,266497,agent_1,36.97157,4.725968,1.0094751316400263,-0.7236254811286926,3.7259678840637207,0.089594364,-1.0496935,-2.5787797,142.31926,-8.625075,-0.2881132960319519,0.0,active
task8_random_1,7720,266498,agent_1,36.284,5.1149597,10.96050906599478,-0.938524603843689,4.114959716796875,0.7899785,-0.96357036,402.16693,545.4147,-9.553543,-0.2881132960319519,0.0,active
task8_random_1,7720,266499,agent_1,35.982037,5.7809424,10.266135264993833,-0.3298805356025696,4.620443820953369,0.7312417,-0.63025707,2.5371284,548.349,-9.9507675,-0.2881132960319519,0.0,active
task8_random_1,7720,266500,agent_1,35.73206,6.932747,9.096757119539676,-0.13315469026565552,3.766356945037842,1.1786187,-0.21196845,6.159198,554.5531,-9.995698,-0.2881132960319519,0.0,active
task8_random_1,7720,266501,agent_1,35.447685,9.234446,6.780350197093564,-0.05685168877243996,2.9476852416992188,2.319199,-0.09078966,1.2298753,555.7972,-10.003941,-0.2940816879272461,0.0,active
task8_random_1,7720,266502,agent_1,36.94696,11.468677,4.931890818395455,0.9968468546867371,4.44696044921875,2.6906533,-0.7139563,12.113871,568.4208,-10.513674,-0.2940816879272461,0.0,active
task8_random_1,7720,266503,agent_1,36.9415,11.491116,4.909120830960433,0.16794317960739136,3.9805912320859536,0.023093224,0.82968616,-2.5283427,566.5808,-11.202053,-0.2940816879272461,0.0,active
task8_random_1,7720,266504,agent_1,36.860306,11.537024,4.835172847163677,-0.6612775921821594,4.3603057861328125,0.09327555,0.8175521,-2.1121004,565.1371,-11.870444,-0.2940816879272461,0.0,active
task8_random_1,7720,266505,agent_1,36.81628,11.606691,4.7539494282529,-0.17154532670974731,4.053929172863893,0.08241224,-0.49264172,-1.6717544,563.708,-12.11314,-0.2940816879272461,0.0,active
task8_random_1,7720,266506,agent_1,36.76643,11.676833,4.6701227162208,-0.2299841046333313,4.266429901123047,0.086051464,0.054312002,-1.4117134,562.29926,-12.11609,-0.2940816879272461,0.0,active
task8_random_1,7720,266507,agent_1,36.759098,12.013407,4.3574478393565395,0.3937813639640808,4.259098052978516,0.33665323,-0.5961039,-0.11865887,562.53595,-12.47143,-0.2940816879272461,0.0,active
task8_random_1,7720,266508,agent_1,36.759785,12.104353,4.274682223864247,0.43185776472091675,4.259784698486328,0.09094834,-0.02934086,-1.4051361,561.13165,-12.472291,-0.2940816879272461,0.0,active
task8_random_1,7720,266509,agent_1,36.643818,12.437125,3.9238009750016176,0.0969507023692131,4.143817901611328,0.3523991,0.34288692,0.341633,561.5909,-12.589863,-0.2940816879272461,0.0,active
task8_random_1,7720,266510,agent_1,36.495255,13.047462,3.3095715696406884,0.2300068736076355,3.9952545166015625,0.62815845,-0.09655002,2.3181422,563.91833,-12.599185,-0.2940816879272461,0.0,active
task8_random_1,7720,266511,agent_1,36.331722,13.583515,2.759145361064161,0.20758885145187378,3.8317222595214844,0.56044126,0.05732632,1.8697271,565.7913,-12.602471,-0.2940816879272461,0.0,active
task8_random_1,7720,266512,agent_1,35.739388,14.110133,2.029357170202921,-0.4711325764656067,3.2393875122070312,0.7925832,0.54796517,2.9338417,569.02545,-12.902738,-0.2940816879272461,0.0,active
task8_random_1,7720,266513,agent_1,35.744892,15.124636,1.149402860173063,0.7104722857475281,3.2469656467437744,1.0145173,-0.84948903,3.7071748,573.4543,-13.62437,-0.2940816879272461,0.0,active
task8_random_1,7720,266514,agent_1,35.692318,15.158651,1.0895740952383022,-0.3079903721809387,3.1957249641418457,0.06261754,1.0019463,-2.5795176,571.87866,-14.628266,-0.2940816879272461,0.0,active
task8_random_1,7720,266515,agent_1,35.372303,16.515543,0.6359198840230299,2.2845382690429688,3.1972014904022217,1.3941171,-0.76490796,2.471421,574.9352,-15.21335,-0.2940816879272461,0.0,active
task8_random_1,7720,266516,agent_1,35.373383,16.516619,0.637424076368215,-2.9803028106689453,3.19862699508667,0.0015237331,-1.0187291,-3.0422826,572.9307,-16.25116,-0.2940816879272461,0.0,active
task8_random_1,7720,266517,agent_1,35.373844,16.516493,0.6375925843060261,-1.93106210231781,3.1989963054656982,0.00047945976,-1.0499429,-3.1022637,570.93085,-17.35354,-0.2940816879272461,0.0,active
task8_random_1,7720,266518,agent_1,35.383602,16.478989,0.6136617374414676,-0.9298508763313293,3.192718744277954,0.03875351,-1.0499457,-2.9052248,569.128,-18.455927,-0.2940816879272461,0.0,active
task8_random_1,7720,266519,agent_1,35.303577,16.33188,0.4497821296997015,-0.24267464876174927,3.0619559288024902,0.16746497,-0.7527999,398.58762,968.28235,-19.022635,-0.2940816879272461,0.0,terminated
task8_random_1,7740,267200,agent_1,15.611976,13.543367,27.445039981135697,0.4849878251552582,6.922725360212968,4.999468,-0.76342523,29.95637,30.539188,-0.5828181,0.0,0.0,active
task8_random_1,7740,267201,agent_1,20.595936,13.868749,22.80463042688037,-0.41748568415641785,9.404064178466797,4.9945707,0.82861835,30.50458,61.730377,-1.2694265,0.0,0.0,active
task8_random_1,7740,267202,agent_1,23.70609,9.958926,18.717377108734087,0.685701847076416,6.593883514404297,4.9959764,-0.96401536,27.498894,90.1586,-2.1987522,0.0,0.0,active
task8_random_1,7740,267203,agent_1,25.669006,5.800891,16.332207385948056,1.141926646232605,4.800890922546387,4.598075,-0.23091285,19.068678,109.280594,-2.2520728,0.0,0.0,active
task8_random_1,7740,267204,agent_1,30.466011,5.375085,11.550905595254525,0.14266031980514526,4.37508487701416,4.8158655,1.0412022,30.454136,140.81883,-3.336175,0.0,0.0,active
task8_random_1,7740,267205,agent_1,35.182636,3.8192868,7.1576503343744395,0.628206729888916,2.819286823272705,4.9665937,-0.23008308,4.304904,145.19873,-3.3891132,-0.022051077336072922,0.0,active
task8_random_1,7740,267206,agent_1,38.948914,7.0464582,3.225554717362536,-1.0388692617416382,5.535941123962402,4.9597864,1.027079,26.52516,172.77878,-4.4440045,-0.022051077336072922,0.0,active
task8_random_1,7740,267207,agent_1,41.354042,6.194024,0.674467949536795,0.048817455768585205,5.194024085998535,2.5517206,-1.0490733,14.758321,188.63765,-5.5445595,-0.022051077336072922,0.0,active
task8_random_1,7740,267208,agent_1,41.9707,5.670045,23.66662400606935,2.959982395172119,4.670044898986816,0.8092103,-0.3637141,401.2022,589.97217,-5.6768475,-0.022051077336072922,0.0,active
task8_random_1,7740,267209,agent_1,41.96496,5.62694,23.69639879265054,-2.3256876468658447,4.62693977355957,0.043485403,-0.9988533,-3.0596113,587.9103,-6.6745553,-0.022051077336072922,0.0,active
task8_random_1,7740,267210,agent_1,40.27733,4.829648,23.319302026042017,-1.4064075946807861,3.829648017883301,1.8664856,-0.997063,2.6243203,591.52875,-7.6686897,-0.022051077336072922,0.0,active
task8_random_1,7740,267211,agent_1,38.09656,5.848072,21.27501266370728,-0.5851948857307434,4.848072052001953,2.4068515,-0.8782548,12.263819,604.5639,-8.4400215,-0.022051077336072922,0.0,active
task8_random_1,7740,267212,agent_1,37.075825,5.671497,20.915455318893713,-1.23944890499115,4.671496868133545,1.0358971,0.6081955,1.4996792,606.4335,-8.809923,-0.022051077336072922,0.0,active
task8_random_1,7740,267213,agent_1,35.081566,5.4111223,20.269634432434483,-1.2905219793319702,4.4111223220825195,2.011183,-0.04146481,5.249751,611.68494,-8.811643,-0.022051077336072922,0.0,active
task8_random_1,7740,267214,agent_1,33.11295,6.6228595,18.42099787573912,-0.680777370929718,4.877140522003174,2.311657,-0.6815862,11.4019375,623.55145,-9.276202,-0.022051077336072922,0.0,active
task8_random_1,7740,267215,agent_1,32.19364,6.5738454,18.183640403750257,-1.3344072103500366,4.926154613494873,0.9206128,0.60502434,0.6619586,624.57947,-9.642257,-0.022051077336072922,0.0,active
task8_random_1,7740,267216,agent_1,30.316341,7.46554,16.863762629209194,-0.9294131398200989,4.038177967071533,2.078311,-0.49670446,8.509295,633.33545,-9.888972,-0.022051077336072922,0.0,active
task8_random_1,7740,267217,agent_1,28.767164,8.653236,15.448172148963604,-0.8020718693733215,3.268759250640869,1.9520688,-0.21064208,8.93772,642.31757,-9.933342,-0.022051077336072922,0.0,active
task8_random_1,7740,267218,agent_1,28.007011,8.738736,15.29445148429762,-1.392900824546814,3.6049766540527344,0.7649467,0.54207444,0.0046520233,642.6161,-10.227186,-0.022051077336072922,0.0,active
task8_random_1,7740,267219,agent_1,26.446655,10.929635,13.08207286201882,-0.6611769795417786,3.692288875579834,2.6897488,-0.839924,13.735919,657.0575,-10.932658,-0.022051077336072922,0.0,active
task8_random_1,7740,267220,agent_1,25.012526,11.048936,13.102675918755534,-1.6400730609893799,5.069281578063965,1.4390833,0.8689342,0.020104825,657.83264,-11.687705,-0.022051077336072922,0.0,active
task8_random_1,7740,267221,agent_1,23.090233,12.351813,12.286843866158812,-1.2989825010299683,5.1386875636160765,2.322219,-0.51265615,6.460782,664.5562,-11.950521,-0.022051077336072922,0.0,active
task8_random_1,7740,267222,agent_1,23.244884,14.744724,9.988043915420052,-0.3208945393562317,6.755115509033203,2.397903,-1.0396831,13.208865,678.846,-13.031463,-0.022051077336072922,0.0,active
task8_random_1,7740,267223,agent_1,23.383148,19.47601,5.792072877779763,-0.6452105641365051,7.420367240905762,4.733305,0.03532414,28.445217,707.2925,-13.03271,-0.022051077336072922,0.0,active
task8_random_1,7740,267224,agent_1,24.332163,22.618244,3.0044307600367257,-0.7995985150337219,8.381755828857422,3.2824192,-0.26409316,18.433302,725.79553,-13.102455,-0.022051077336072922,0.0,active
task8_random_1,7740,267225,agent_1,26.085224,23.25766,1.1780847418096354,0.3319656252861023,7.742340087890625,1.866032,-0.92774004,10.003093,736.6593,-13.963157,-0.022051077336072922,0.0,active
task8_random_1,7740,267226,agent_1,26.483793,25.362164,1.456694518279717,-2.592182159423828,5.637836456298828,2.1419125,1.0338765,-0.17812455,737.55005,-15.032058,-0.022051077336072922,0.0,active
task8_random_1,7740,267227,agent_1,26.526731,25.377047,1.4561045220092341,-1.5734108686447144,5.622953414916992,0.045445204,-1.0499731,-3.008603,735.64386,-16.1345,-0.022051077336072922,0.0,active
task8_random_1,7740,267228,agent_1,26.533087,25.371517,1.4488158395486173,-0.5266469120979309,5.628482818603516,0.008423567,-1.0496716,-3.04852,733.69714,-17.236311,-0.022051077336072922,0.0,active
task8_random_1,7740,267229,agent_1,26.514755,25.26821,1.357872488926213,0.5410534739494324,5.731790542602539,0.1049211,-1.0303937,-2.3971524,732.3617,-18.298021,-0.022051077336072922,0.0,active
task8_random_1,7740,267230,agent_1,26.869778,24.860128,0.8699302971615285,-0.5657232403755188,6.139871597290039,0.5408993,0.8915984,0.7265617,733.8832,-19.09297,-0.022051077336072922,0.0,active
task8_random_1,7740,267231,agent_1,26.843424,24.782816,0.7983212875375472,0.5259267687797546,6.217184066772461,0.08167958,-1.0444965,-2.5695686,732.4046,-20.183943,-0.022051077336072922,0.0,active
task8_random_1,7740,267232,agent_1,27.189966,24.226252,0.2954267173180989,-1.2553428411483765,6.773748397827148,0.65563345,0.8854194,401.04178,1134.2303,-20.96791,-0.022051077336072922,0.0,terminated
task8_random_1,7760,267939,agent_1,41.00209,16.996365,15.135298901415927,-2.2252843379974365,4.979662537241227,0.004193306,-1.0490798,-3.1049466,-2.004378,-1.1005684,0.0,0.0,active
task8_random_1,7760,267940,agent_1,40.9342,16.879671,15.083969400192494,-1.1849249601364136,3.8955385467706254,0.135005,-1.0486234,-2.5729537,-3.4777207,-2.2001796,0.0,0.0,active
task8_random_1,7760,267941,agent_1,37.97386,16.488173,12.234485731262502,-0.3382623791694641,4.227848989836805,2.9861133,-0.9124045,17.387163,14.741924,-3.0326614,0.0,0.0,active
task8_random_1,7760,267942,agent_1,35.813843,17.170546,9.982906063061801,0.12168949097394943,2.3138427734375,2.2652392,-0.4374744,0.85278714,15.8996,-3.2240453,-0.1135045737028122,0.0,active
task8_random_1,7760,267943,agent_1,35.59781,17.385153,9.732711128656256,0.6153962016105652,2.097808837890625,0.30451035,-0.47609723,-2.0288498,14.271599,-3.4507139,-0.2876848578453064,0.0,active
task8_random_1,7760,267944,agent_1,35.47276,18.359385,9.49439602713593,1.3756109476089478,1.9987387657165527,0.98222435,-0.6610488,-2.0145874,12.902803,-3.8876994,-0.49649161100387573,0.0,active
task8_random_1,7760,267945,agent_1,34.088104,20.709364,8.26676208667469,1.2466189861297607,2.4196958541870117,2.7275767,0.40479484,0.06527792,13.221468,-4.051558,-0.5860193967819214,0.0,active
task8_random_1,7760,267946,agent_1,31.25683,20.698376,5.52437724444395,0.3086130619049072,1.8963537120980396,2.8312948,1.042222,0.5382308,15.096371,-5.137785,-0.8364646434783936,0.0,active
task8_random_1,7760,267947,agent_1,29.347134,23.281975,5.434943578718909,1.8415946960449219,3.4485543203086784,3.212775,-0.93814933,3.9925942,19.96909,-6.017909,-0.8364646434783936,0.0,active
task8_random_1,7760,267948,agent_1,27.48569,23.094835,4.356024365317897,1.1225481033325195,3.8725220510860687,1.8708272,1.0344665,6.0661297,27.10534,-7.08803,-0.8364646434783936,0.0,active
task8_random_1,7760,267949,agent_1,27.402557,22.932446,4.175080238823359,0.1305462121963501,3.6464737947670187,0.18243265,0.9974537,-1.725328,26.374926,-8.082944,-0.8364646434783936,0.0,active
task8_random_1,7760,267950,agent_1,27.468067,22.644428,3.92900477293978,-0.6065856218338013,2.6766556104955135,0.29537392,0.6967907,-2.1639915,24.739151,-8.568461,-0.8791640400886536,0.0,active
task8_random_1,7760,267951,agent_1,27.80378,22.405718,3.8538986656052407,-1.439759612083435,1.9749092250941875,0.41192913,0.72904146,-2.5095463,22.979029,-9.099963,-1.0970864295959473,0.0,active
task8_random_1,7760,267952,agent_1,27.965626,22.45482,3.9748547452305387,-2.3826377391815186,1.2839167415397674,0.16913104,0.9126732,-3.6295593,20.925724,-9.932936,-1.840369701385498,0.0,active
task8_random_1,7760,267953,agent_1,31.844904,25.232185,8.544181443850995,-2.9454879760742188,5.271552092491751,4.7710123,0.32678548,-15.411398,5.6211147,-10.039724,-1.840369701385498,0.0,active
task8_random_1,7760,267954,agent_1,32.27254,25.038181,8.706572497071933,-1.9493303298950195,5.444371711420528,0.46958518,-1.0472488,-2.9695148,3.7483299,-11.136455,-1.840369701385498,0.0,active
task8_random_1,7760,267955,agent_1,32.289177,24.877314,8.607935984323412,-0.9222763776779175,4.721235173339602,0.16172457,-1.0418586,-2.2688375,2.5649614,-12.221924,-1.840369701385498,0.0,active
task8_random_1,7760,267956,agent_1,32.03351,24.661125,8.273545839263065,0.051644083112478256,3.9238696735194427,0.3348198,-0.9719126,-0.60302377,2.9065518,-13.166538,-1.840369701385498,0.0,active
task8_random_1,7760,267957,agent_1,30.526335,24.918919,7.451261899180215,1.087343454360962,3.780146194034252,1.5290618,-0.8713274,4.4103317,8.076096,-13.92575,-1.840369701385498,0.0,active
task8_random_1,7760,267958,agent_1,28.829714,23.313566,5.158888808735751,0.23244760930538177,3.424369783190374,2.3357399,0.9271696,13.273701,22.20944,-14.785394,-1.840369701385498,0.0,active
task8_random_1,7760,267959,agent_1,26.74251,23.620789,4.680064947516973,1.5576128959655762,5.557188034057617,2.1096938,-0.9039083,3.7964566,26.822947,-15.602444,-1.840369701385498,0.0,active
task8_random_1,7760,267960,agent_1,26.416471,23.207363,4.227925376728046,0.5691032409667969,5.313024520874023,0.5265175,1.0491717,0.21297169,28.136679,-16.703205,-1.840369701385498,0.0,active
task8_random_1,7760,267961,agent_1,26.603815,22.32177,3.376202998120432,-0.38828444480895996,4.441598415374756,0.90519285,0.87624085,3.3011994,32.205677,-17.471003,-1.840369701385498,0.0,active
task8_random_1,7760,267962,agent_1,26.402472,22.103222,3.1292122749232343,0.6154747009277344,4.356293201446533,0.2971573,-0.95292217,-1.0787925,32.034946,-18.379063,-1.840369701385498,0.0,active
task8_random_1,7760,267963,agent_1,26.611242,21.139051,2.224670356278386,-0.4915734529495239,3.444592237472534,0.9865147,0.9576866,3.5785754,36.530685,-19.296227,-1.840369701385498,0.0,active
task8_random_1,7760,267964,agent_1,26.352879,20.866,1.8990725055465534,0.5708624124526978,3.4014360904693604,0.37591052,-0.971002,-0.56303453,36.910496,-20.23907,-1.840369701385498,0.0,active
task8_random_1,7760,267965,agent_1,26.477291,19.715405,0.8600060549972294,-0.6960558891296387,2.5506839752197266,1.1573007,0.8654749,-1.3109502,36.412483,-20.988117,-1.9042598009109497,0.0,active
task8_random_1,7760,267966,agent_1,26.038944,19.391506,21.28563155535945,2.1505861282348633,2.7717182636260986,0.5450307,-1.0421401,397.56992,435.09705,-22.074173,-1.9328440427780151,0.0,active
task8_random_1,7760,267967,agent_1,25.299454,17.500418,21.418851758023536,1.6838419437408447,3.2005462646484375,2.030532,0.56167215,1.0794872,436.492,-22.389648,-1.9328440427780151,0.0,active
task8_random_1,7760,267968,agent_1,26.39979,15.865895,19.977822347137018,0.783556342124939,2.100210189819336,1.9703819,0.9652602,-0.87594634,436.7212,-23.321375,-2.106245279312134,0.0,active
task8_random_1,7760,267969,agent_1,26.760826,15.558553,19.565508159896307,0.5223380327224731,1.7391738891601562,0.47413826,0.2730593,-1.8018379,435.32315,-23.395937,-2.4354913234710693,0.0,active
task8_random_1,7760,267970,agent_1,31.263165,17.163914,15.615387441069705,-0.6795473098754883,0.0,4.7799826,1.0477434,-347.069,439.18527,-24.493704,-152.26881408691406,-200.0,truncated
task8_random_1,7780,268506,agent_1,11.40906,21.65925,9.733408993112747,0.3167512118816376,9.340749740600586,4.991884,-0.48805743,31.879622,32.11782,-0.23820005,0.0,0.0,active
task8_random_1,7780,268507,agent_1,15.044644,18.299458,6.193392081347772,1.0241398811340332,4.722705220613394,4.950321,-0.25793615,25.534197,57.718548,-0.3047311,0.0,0.0,active
task8_random_1,7780,268508,agent_1,17.049397,18.926767,4.093787515149443,-0.037998706102371216,3.6725275923352934,2.100607,1.0492535,11.598304,70.417786,-1.405664,0.0,0.0,active
task8_random_1,7780,268509,agent_1,17.102915,18.943684,4.037706931211042,-0.04147142171859741,2.699318908282258,0.05612755,0.002904545,-1.9606754,68.496315,-1.4056724,-0.03919849863113149,0.0,active
task8_random_1,7780,268510,agent_1,17.659407,19.86225,3.3434322312304827,-0.9848914742469788,2.506032581251553,1.0739857,0.7199391,-1.4666226,67.620186,-1.9239848,-0.11137775527893581,0.0,active
task8_random_1,7780,268511,agent_1,15.538436,24.29171,6.946038863293141,-2.6833908557891846,3.555708061507965,4.9110737,0.9912636,-11.17349,57.4293,-2.9065883,-0.11137775527893581,0.0,active
task8_random_1,7780,268512,agent_1,15.746048,25.421282,7.549457490999708,-2.190099000930786,3.261569831137357,1.1484926,-0.62833947,-3.1149185,54.70919,-3.3013988,-0.11137775527893581,0.0,active
task8_random_1,7780,268513,agent_1,17.725416,28.2231,8.851117651046133,-2.147576332092285,2.7768993377685547,3.4304652,-0.43327856,-2.1450608,52.779716,-3.489129,-0.13923409581184387,0.0,active
