experiment,worker,episode,return,average_return,best_return,mean_time_travel,average_mean_time_travel,best_mean_time_travel,success_rate,average_success_rate,best_success_rate
random_easy,0,692,461.59576603973204,-623.2776884603587,334.48760580382964,100.0,96.39,7.0,0.0,0.01,0.125
random_easy,0,693,-536.6908096055279,-626.7672296050827,334.48760580382964,100.0,96.39,7.0,0.0,0.01,0.125
random_easy,0,694,2587.9440453002044,-600.4114785027015,334.48760580382964,100.0,96.39,7.0,0.0,0.01,0.125
random_easy,0,695,-271.9785685225599,-565.7227181725377,334.48760580382964,100.0,96.39,7.0,0.0,0.01,0.125
random_easy,0,696,-352.69178165586675,-591.6499006473889,334.48760580382964,18.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,697,497.6152537505985,-602.3049009142886,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,698,-1444.271782746494,-613.7290030680882,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,699,-96.93777069970527,-609.346305050506,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,700,58.493701702686444,-614.1464969249286,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,701,762.9183333004338,-602.7261109043425,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,702,-872.1334545808323,-609.8388265232737,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,703,-238.85957234641208,-595.7224520026969,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,704,-2531.2208613951675,-614.7033551867227,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,705,164.23951149699914,-622.4802533613591,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,706,1739.012588084016,-613.2371919749253,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,707,-442.8608065132519,-612.8028786686996,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,708,2.1602798942225334,-604.8592103366101,334.48760580382964,100.0,95.57,7.0,0.0,0.01,0.125
random_easy,0,709,-899.3400431193146,-641.8260443463763,334.48760580382964,40.0,94.97,7.0,0.0,0.01,0.125
random_easy,0,710,380.4500002163762,-644.1587612170773,334.48760580382964,100.0,94.97,7.0,0.0,0.01,0.125
random_easy,0,711,-442.14637134790354,-644.7764127224406,334.48760580382964,100.0,94.97,7.0,0.0,0.01,0.125
random_easy,0,712,878.4476888509491,-630.7353883348892,334.48760580382964,100.0,94.97,7.0,0.0,0.01,0.125
random_easy,0,713,-6895.378100191664,-703.3314550530293,334.48760580382964,90.0,94.87,7.0,0.0,0.01,0.125
random_easy,0,714,-1056.9352000946417,-712.5319634793623,334.48760580382964,100.0,94.87,7.0,0.0,0.01,0.125
random_easy,0,715,-1508.1657325847768,-725.652236487531,334.48760580382964,100.0,95.06,7.0,0.0,0.01,0.125
random_easy,0,716,-230.69423546435058,-708.8289958576969,334.48760580382964,100.0,95.06,7.0,0.0,0.01,0.125
random_easy,0,717,-218.55236573952965,-709.4906185860286,334.48760580382964,100.0,95.26,7.0,0.0,0.01,0.125
random_easy,0,718,-524.7898539874433,-706.7066474510641,334.48760580382964,80.0,95.06,7.0,0.0,0.01,0.125
random_easy,0,719,231.8110288525246,-703.0440969532614,334.48760580382964,100.0,95.06,7.0,0.0,0.01,0.125
random_easy,0,720,-1519.2177098541765,-721.0966581409428,334.48760580382964,100.0,95.06,7.0,0.0,0.01,0.125
random_easy,0,721,178.91312350546787,-719.5487796314618,334.48760580382964,100.0,95.06,7.0,0.0,0.01,0.125
random_easy,0,722,-309.0669143792492,-692.7452316577894,334.48760580382964,100.0,95.06,7.0,0.0,0.01,0.125
random_easy,0,723,-859.6139698085111,-690.0476635950685,334.48760580382964,100.0,95.42,7.0,0.0,0.01,0.125
random_easy,0,724,-1514.5244970942408,-699.0096403691392,334.48760580382964,100.0,95.42,7.0,0.0,0.01,0.125
random_easy,0,725,-362.0493572066161,-725.6209738153707,334.48760580382964,100.0,95.42,7.0,0.0,0.01,0.125
random_easy,0,726,1553.8193510633932,-703.0667611704979,334.48760580382964,100.0,95.42,7.0,0.0,0.01,0.125
random_easy,0,727,-1433.6612034026107,-712.4383299605859,334.48760580382964,100.0,95.42,7.0,0.0,0.01,0.125
random_easy,0,728,-3495.9525304571234,-723.9015189670913,334.48760580382964,100.0,95.42,7.0,0.0,0.01,0.125
random_easy,0,729,-1361.055200200597,-741.1897077103748,334.48760580382964,100.0,95.42,7.0,0.0,0.01,0.125
random_easy,0,730,-3508.6296864949622,-746.19228832056,334.48760580382964,70.0,95.12,7.0,0.0,0.01,0.125
random_easy,0,731,247.81147987516937,-741.9455157347786,334.48760580382964,100.0,95.12,7.0,0.0,0.01,0.125
random_easy,0,732,108.27569428319381,-740.3053848939104,334.48760580382964,100.0,95.12,7.0,0.0,0.01,0.125
random_easy,0,733,-178.6452346821805,-746.6731805193708,334.48760580382964,100.0,95.12,7.0,0.0,0.01,0.125
random_easy,0,734,-2021.9684678509425,-765.0361656504683,334.48760580382964,87.0,94.99,7.0,0.0,0.01,0.125
random_easy,0,735,-650.453400294658,-765.0555939441645,334.48760580382964,100.0,94.99,7.0,0.0,0.01,0.125
random_easy,0,736,275.60600167245616,-761.384368199654,334.48760580382964,100.0,94.99,7.0,0.0,0.01,0.125
random_easy,0,737,-228.05409982360715,-712.3704085657089,334.48760580382964,9.0,94.08,7.0,0.0,0.01,0.125
random_easy,0,738,-173.893223988019,-714.0915662326823,334.48760580382964,11.0,93.19,7.0,0.0,0.01,0.125
random_easy,0,739,427.02362280858006,-711.8429662907286,334.48760580382964,100.0,93.19,7.0,0.0,0.01,0.125
random_easy,0,740,832.5690082887963,-699.6940742003108,334.48760580382964,100.0,93.19,7.0,0.0,0.01,0.125
random_easy,0,741,1246.9002205738877,-680.9259106759314,334.48760580382964,100.0,93.33,7.0,0.0,0.01,0.125
random_easy,0,742,-261.4699444239433,-621.0675633023242,334.48760580382964,69.0,93.02,7.0,0.0,0.01,0.125
random_easy,0,743,-1218.7479077180992,-617.8679223379987,334.48760580382964,100.0,93.21,7.0,0.0,0.01,0.125
random_easy,0,744,-2431.3719149488643,-640.4123392289347,334.48760580382964,100.0,93.21,7.0,0.0,0.01,0.125
random_easy,0,745,-268.2722404908749,-643.6694609836823,334.48760580382964,100.0,93.39,7.0,0.0,0.01,0.125
random_easy,0,746,538.4332696411545,-627.0275541016199,334.48760580382964,100.0,93.39,7.0,0.0,0.01,0.125
random_easy,0,747,-927.94334458068,-630.7697495485215,334.48760580382964,100.0,93.39,7.0,0.0,0.01,0.125
random_easy,0,748,-2132.4416349249445,-651.0970498093628,334.48760580382964,100.0,93.39,7.0,0.0,0.01,0.125
random_easy,0,749,-555.499056926268,-650.4403856234794,334.48760580382964,100.0,93.39,7.0,0.0,0.01,0.125
random_easy,0,750,-2544.0895804646125,-668.8168070898031,334.48760580382964,100.0,93.39,7.0,0.0,0.01,0.125
random_easy,0,751,-1476.7557948654219,-678.8527573579305,334.48760580382964,38.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,752,158.62640934065863,-660.2817938299445,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,753,-464.8292905869207,-666.2308186923678,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,754,-243.39185925762405,-663.7294858190342,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,755,241.00201834138124,-650.4195455574638,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,756,0.31090651004505787,-653.2360994020149,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,757,-1972.3407457541334,-645.1301106555858,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,758,-1288.8648127589558,-664.2778405830583,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,759,-2070.272627018405,-652.7366479988661,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,760,520.460198680156,-652.6210816682153,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,761,42.54208933120265,-654.237213990176,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,762,-1930.7153627063622,-647.4009396653763,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,763,-905.0466005451473,-574.63350885353,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,764,497.731644586504,-579.1655122052799,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,765,380.7488623686412,-557.4254546204648,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,766,-199.5698286366017,-569.6994588565381,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,767,-1671.2636735133988,-562.5611219452137,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,768,-260.38093236949436,-560.9952057365804,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,769,323.7356534959052,-559.3339058436102,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,770,-343.3784960102543,-568.4380719245075,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,771,598.9790288550693,-560.5989601885808,334.48760580382964,100.0,92.77,7.0,0.0,0.01,0.125
random_easy,0,772,-1666.408778201593,-574.1285825224413,334.48760580382964,100.0,93.21,7.0,0.0,0.01,0.125
random_easy,0,773,508.6039048953894,-529.091822392977,334.48760580382964,100.0,93.21,7.0,0.0,0.01,0.125
random_easy,0,774,0.9255975459286105,-529.1516292986394,334.48760580382964,79.0,93.0,7.0,0.0,0.01,0.125
random_easy,0,775,-1649.3263976219391,-553.5359501939479,334.48760580382964,100.0,93.0,7.0,0.0,0.01,0.125
random_easy,0,776,-263.742353688315,-560.9892957190848,334.48760580382964,100.0,93.8,7.0,0.0,0.0,0.125
random_easy,0,777,-186.85359694956145,-579.2915743276554,334.48760580382964,100.0,93.8,7.0,0.0,0.0,0.125
random_easy,0,778,-499.65849610758187,-580.4388935273348,334.48760580382964,93.0,93.73,7.0,0.0,0.0,0.125
random_easy,0,779,-3997.0152174124514,-658.0868124545436,334.48760580382964,100.0,93.73,7.0,0.0,0.0,0.125
random_easy,0,780,121.92659043017522,-647.739926389328,334.48760580382964,100.0,94.36,7.0,0.0,0.0,0.125
random_easy,0,781,247.48071400766585,-627.5196221509792,334.48760580382964,100.0,94.36,7.0,0.0,0.0,0.125
random_easy,0,782,128.88769296810418,-586.0037652737105,334.48760580382964,100.0,94.36,7.0,0.0,0.0,0.125
random_easy,0,783,-297.17379182064076,-588.444137689419,334.48760580382964,100.0,94.36,7.0,0.0,0.0,0.125
random_easy,0,784,-1286.8801580499935,-598.9476697466391,334.48760580382964,100.0,94.36,7.0,0.0,0.0,0.125
random_easy,0,785,-649.0336240201447,-616.83813696227,334.48760580382964,100.0,94.36,7.0,0.0,0.0,0.125
random_easy,0,786,-1599.1428746724855,-607.3337167325953,334.48760580382964,100.0,94.36,7.0,0.0,0.0,0.125
random_easy,0,787,540.0197568332384,-600.3277278851276,334.48760580382964,100.0,94.36,7.0,0.0,0.0,0.125
random_easy,0,788,72.9005208302606,-552.4649538652225,334.48760580382964,100.0,94.36,7.0,0.0,0.0,0.125
random_easy,0,789,-3344.6238600287134,-584.7835822595531,334.48760580382964,100.0,94.84,7.0,0.0,0.0,0.125
random_easy,0,790,188.8906832202984,-581.6600614100386,334.48760580382964,100.0,94.84,7.0,0.0,0.0,0.125
random_easy,0,791,-360.8346312887565,-573.9995999305464,334.48760580382964,100.0,94.84,7.0,0.0,0.0,0.125
random_easy,0,792,1278.7666900884562,-565.8278906900592,334.48760580382964,100.0,94.84,7.0,0.0,0.0,0.125
random_easy,0,793,-936.6248468861885,-569.8272310628658,334.48760580382964,100.0,94.84,7.0,0.0,0.0,0.125
random_easy,0,794,-4234.267704100139,-638.0493485568692,334.48760580382964,100.0,94.84,7.0,0.0,0.0,0.125
random_easy,0,795,673.9818511323368,-628.5897443603203,334.48760580382964,100.0,94.84,7.0,0.0,0.0,0.125
random_easy,0,796,-964.25801517948,-634.7054066955563,334.48760580382964,98.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,797,279.42236167354827,-636.8873356163269,334.48760580382964,100.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,798,-1890.9449438267006,-641.354067227129,334.48760580382964,100.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,799,-1076.440901883328,-651.1490985389653,334.48760580382964,100.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,800,821.825033822955,-643.5157852177626,334.48760580382964,100.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,801,-2040.50995530145,-671.5500681037814,334.48760580382964,100.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,802,1244.4140372273503,-650.3845931856996,334.48760580382964,100.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,803,2177.356369488698,-626.2224337673484,334.48760580382964,100.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,804,663.691820559798,-594.2733069477989,334.48760580382964,100.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,805,-148.81184287483822,-597.4038204915173,334.48760580382964,100.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,806,-175.0468675589933,-616.5444150479473,334.48760580382964,100.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,807,558.9897119633274,-606.5259098631815,334.48760580382964,100.0,95.64,7.0,0.0,0.0,0.125
random_easy,0,808,-760.4226253874849,-614.1517389159985,334.48760580382964,49.0,95.13,7.0,0.0,0.0,0.125
random_easy,0,809,-629.5118661650654,-611.4534571464561,334.48760580382964,100.0,95.73,7.0,0.0,0.0,0.125
random_easy,0,810,-1071.3452070806966,-625.9714092194267,334.48760580382964,100.0,95.73,7.0,0.0,0.0,0.125
random_easy,0,811,-1202.2049254911926,-633.5719947608596,334.48760580382964,100.0,95.73,7.0,0.0,0.0,0.125
random_easy,0,812,-17.241335657486964,-642.528885005944,334.48760580382964,100.0,95.73,7.0,0.0,0.0,0.125
random_easy,0,813,-30.414449255861246,-573.8792484965859,334.48760580382964,100.0,95.83,7.0,0.0,0.0,0.125
random_easy,0,814,122.8211870838154,-562.0816846248014,334.48760580382964,43.0,95.26,7.0,0.0,0.0,0.125
random_easy,0,815,68.36807997421914,-546.3163464992115,334.48760580382964,100.0,95.26,7.0,0.0,0.0,0.125
random_easy,0,816,356.52797673624485,-540.4441243772056,334.48760580382964,100.0,95.26,7.0,0.0,0.0,0.125
random_easy,0,817,65.62890739811928,-537.602311645829,334.48760580382964,100.0,95.26,7.0,0.0,0.0,0.125
random_easy,0,818,-97.68609353682524,-533.3312740413228,334.48760580382964,5.0,94.51,7.0,0.0,0.0,0.125
random_easy,0,819,-1353.8302336964841,-549.187686666813,334.48760580382964,100.0,94.51,7.0,0.0,0.0,0.125
random_easy,0,820,976.9123991786494,-524.2263855764847,334.48760580382964,96.0,94.47,7.0,0.0,0.0,0.125
random_easy,0,821,-1547.837161228302,-541.4938884238223,334.48760580382964,100.0,94.47,7.0,0.0,0.0,0.125
random_easy,0,822,-302.482369394012,-541.42804297397,334.48760580382964,100.0,94.47,7.0,0.0,0.0,0.125
random_easy,0,823,-933.7827039259416,-542.1697303151443,334.48760580382964,100.0,94.47,7.0,0.0,0.0,0.125
random_easy,0,824,-747.6729799846797,-534.5012151440487,334.48760580382964,80.0,94.27,7.0,0.0,0.0,0.125
random_easy,0,825,713.7410205242217,-523.7433113667404,334.48760580382964,62.0,93.89,7.0,0.0,0.0,0.125
random_easy,0,826,-76.16918318238008,-540.043196709198,334.48760580382964,100.0,93.89,7.0,0.0,0.0,0.125
random_easy,0,827,-918.7247347252631,-534.8938320224246,334.48760580382964,100.0,93.89,7.0,0.0,0.0,0.125
random_easy,0,828,-1041.8740451201543,-510.35304716905483,334.48760580382964,100.0,93.89,7.0,0.0,0.0,0.125
random_easy,0,829,-1158.1399790556143,-508.32389495760503,334.48760580382964,100.0,93.89,7.0,0.0,0.0,0.125
random_easy,0,830,906.2035469807299,-464.17556262284825,334.48760580382964,100.0,94.19,7.0,0.0,0.0,0.125
random_easy,0,831,633.2356213433608,-460.32132120816624,334.48760580382964,100.0,94.19,7.0,0.0,0.0,0.125
random_easy,0,832,-111.16788451245117,-462.5157569961227,334.48760580382964,6.0,93.25,7.0,0.0,0.0,0.125
random_easy,0,833,-29.03116852784313,-461.0196163345793,334.48760580382964,100.0,93.25,7.0,0.0,0.0,0.125
random_easy,0,834,-428.41532578011066,-445.084084913871,334.48760580382964,100.0,93.38,7.0,0.0,0.0,0.125
random_easy,0,835,818.2080354328307,-430.3974705565961,334.48760580382964,100.0,93.38,7.0,0.0,0.0,0.125
random_easy,0,836,-492.7967987477905,-438.0814985607986,334.48760580382964,19.0,92.57,7.0,0.0,0.0,0.125
random_easy,0,837,2918.000994546846,-406.6209476170941,334.48760580382964,100.0,93.48,7.0,0.0,0.0,0.125
random_easy,0,838,2712.5180930363335,-377.75683444685046,334.48760580382964,100.0,94.37,7.0,0.0,0.0,0.125
random_easy,0,839,294.827081140708,-379.0787998635293,334.48760580382964,100.0,94.37,7.0,0.0,0.0,0.125
random_easy,0,840,1222.6055226578565,-375.1784347198386,334.48760580382964,100.0,94.37,7.0,0.0,0.0,0.125
random_easy,0,841,1104.7613330960664,-376.5998235946169,334.48760580382964,100.0,94.37,7.0,0.0,0.0,0.125
random_easy,0,842,-46.347340388018765,-374.4485975542577,334.48760580382964,100.0,94.68,7.0,0.0,0.0,0.125
random_easy,0,843,-685.077584778942,-369.11189432486617,334.48760580382964,100.0,94.68,7.0,0.0,0.0,0.125
random_easy,0,844,-165.27384909431908,-346.45091366632056,334.48760580382964,100.0,94.68,7.0,0.0,0.0,0.125
random_easy,0,845,-599.463225169769,-349.76282351310954,334.48760580382964,100.0,94.68,7.0,0.0,0.0,0.125
random_easy,0,846,-2112.9176023644054,-376.2763322331651,334.48760580382964,100.0,94.68,7.0,0.0,0.0,0.125
random_easy,0,847,-3682.5575621799358,-403.82247440915773,334.48760580382964,100.0,94.68,7.0,0.0,0.0,0.125
random_easy,0,848,-2001.502954872316,-402.51308760863145,334.48760580382964,100.0,94.68,7.0,0.0,0.0,0.125
random_easy,0,849,-1359.374458696012,-410.5518416263289,334.48760580382964,63.0,94.31,7.0,0.0,0.0,0.125
random_easy,0,850,-434.9858326248378,-389.4608041479311,334.48760580382964,34.0,93.65,7.0,0.0,0.0,0.125
random_easy,0,851,-640.9919045949337,-381.10316524522625,334.48760580382964,52.0,93.79,7.0,0.0,0.0,0.125
random_easy,0,852,-1841.0416931904308,-401.0998462705371,334.48760580382964,100.0,93.79,7.0,0.0,0.0,0.125
random_easy,0,853,-646.9859310168652,-402.92141267483663,334.48760580382964,100.0,93.79,7.0,0.0,0.0,0.125
random_easy,0,854,-223.49416925639787,-402.72243577482436,334.48760580382964,100.0,93.79,7.0,0.0,0.0,0.125
random_easy,0,855,1337.4925035957385,-391.7575309222807,334.48760580382964,58.0,93.37,7.0,0.0,0.0,0.125
random_easy,0,856,2473.2470612546663,-367.0281693748345,334.48760580382964,100.0,93.37,7.0,0.0,0.0,0.125
random_easy,0,857,-720.6430142217605,-354.51119205951073,334.48760580382964,41.0,92.78,7.0,0.0,0.0,0.125
random_easy,0,858,-47.712196511863866,-342.0996658970398,334.48760580382964,31.0,92.09,7.0,0.0,0.0,0.125
random_easy,0,859,214.09228453052043,-319.25601678155056,334.48760580382964,100.0,92.09,7.0,0.0,0.0,0.125
random_easy,0,860,-574.0898954412025,-330.20151772276427,334.48760580382964,100.0,92.09,7.0,0.0,0.0,0.125
random_easy,0,861,-455.1280027938337,-335.1782186440146,334.48760580382964,35.0,91.44,7.0,0.0,0.0,0.125
random_easy,0,862,-83.69963999622331,-316.7080614169132,334.48760580382964,27.0,90.71,7.0,0.0,0.0,0.125
random_easy,0,863,639.6302948136788,-301.26129246332493,334.48760580382964,100.0,90.71,7.0,0.0,0.0,0.125
random_easy,0,864,1931.9465120756217,-286.9191437884338,334.48760580382964,99.0,90.7,7.0,0.0,0.0,0.125
random_easy,0,865,2314.450191919028,-267.5821304929299,334.48760580382964,100.0,90.7,7.0,0.0,0.0,0.125
random_easy,0,866,140.4603862690391,-264.1818283438735,334.48760580382964,100.0,90.7,7.0,0.0,0.0,0.125
random_easy,0,867,991.1677435841182,-237.55751417289832,334.48760580382964,100.0,90.7,7.0,0.0,0.0,0.125
random_easy,0,868,-589.301892414889,-240.84672377335227,334.48760580382964,100.0,90.7,7.0,0.0,0.0,0.125
random_easy,0,869,-38.145478255163894,-244.46553509086294,334.48760580382964,100.0,90.7,7.0,0.0,0.0,0.125
random_easy,0,870,-341.5132212769513,-244.44688234352995,334.48760580382964,100.0,90.7,7.0,0.0,0.0,0.125
random_easy,0,871,-1372.0449576568099,-264.1571222086487,334.48760580382964,100.0,90.7,7.0,0.0,0.0,0.125
random_easy,0,872,-128.7428386167597,-248.78046281280035,334.48760580382964,100.0,90.7,7.0,0.0,0.0,0.125
random_easy,0,873,379.413093798614,-250.0723709237681,334.48760580382964,86.0,90.56,7.0,0.0,0.0,0.125
random_easy,0,874,-2583.2309426571096,-275.9139363257985,334.48760580382964,100.0,90.77,7.0,0.0,0.0,0.125
random_easy,0,875,1843.2857167401037,-240.98781518217802,334.48760580382964,100.0,90.77,7.0,0.0,0.0,0.125
random_easy,0,876,-307.9272600947736,-241.42966424624262,334.48760580382964,30.0,90.07,7.0,0.0,0.0,0.125
random_easy,0,877,-345.5840961958902,-243.01696923870588,334.48760580382964,33.0,89.4,7.0,0.0,0.0,0.125
random_easy,0,878,-145.14750382312934,-239.4718593158614,334.48760580382964,15.0,88.62,7.0,0.0,0.0,0.125
random_easy,0,879,-652.212809058395,-206.0238352323208,334.48760580382964,100.0,88.62,7.0,0.0,0.0,0.125
random_easy,0,880,-397.0628021691857,-211.2137291583144,334.48760580382964,100.0,88.62,7.0,0.0,0.0,0.125
random_easy,0,881,1660.3868364349598,-197.0846679340415,334.48760580382964,100.0,88.62,7.0,0.0,0.0,0.125
random_easy,0,882,-667.9578237956457,-205.053123101679,334.48760580382964,42.0,88.04,7.0,0.0,0.0,0.125
random_easy,0,883,-5329.207876386817,-255.37346394734075,334.48760580382964,100.0,88.04,7.0,0.0,0.0,0.125
random_easy,0,884,-2165.208302601321,-264.156745392854,334.48760580382964,68.0,87.72,7.0,0.0,0.0,0.125
random_easy,0,885,270.1605702526581,-254.96480345012597,334.48760580382964,100.0,87.72,7.0,0.0,0.0,0.125
random_easy,0,886,-285.33594041356474,-241.82673410753682,334.48760580382964,100.0,87.72,7.0,0.0,0.0,0.125
random_easy,0,887,-83.78200565286092,-248.0647517323978,334.48760580382964,27.0,86.99,7.0,0.0,0.0,0.125
random_easy,0,888,-122.40005600955791,-250.01775750079602,334.48760580382964,8.0,86.07,7.0,0.0,0.0,0.125
random_easy,0,889,-1086.674540671267,-227.43826430722163,334.48760580382964,37.0,85.44,7.0,0.0,0.0,0.125
random_easy,0,890,-9.21056711755881,-229.41927681060014,334.48760580382964,100.0,85.44,7.0,0.0,0.0,0.125
random_easy,0,891,-532.9157781469494,-231.140088279182,334.48760580382964,36.0,84.8,7.0,0.0,0.0,0.125
random_easy,0,892,1281.3174940788863,-231.11458023927776,334.48760580382964,100.0,84.8,7.0,0.0,0.0,0.125
random_easy,0,893,-1807.326041605147,-239.8215921864673,334.48760580382964,89.0,84.69,7.0,0.0,0.0,0.125
random_easy,0,894,-1073.8658095346534,-208.2175732408125,334.48760580382964,66.0,84.35,7.0,0.0,0.0,0.125
random_easy,0,895,-844.410164510054,-223.4014933972364,334.48760580382964,23.0,83.58,7.0,0.0,0.0,0.125
random_easy,0,896,154.27157227712672,-212.2161975226703,334.48760580382964,100.0,83.6,7.0,0.0,0.0,0.125
random_easy,0,897,47.16941745172774,-214.5387269648885,334.48760580382964,100.0,83.6,7.0,0.0,0.0,0.125
random_easy,0,898,-255.506515376257,-198.18434268038402,334.48760580382964,100.0,83.6,7.0,0.0,0.0,0.125
random_easy,0,899,22.84949272052853,-187.19143873434547,334.48760580382964,100.0,83.6,7.0,0.0,0.0,0.125
random_easy,0,900,1301.2062276793022,-182.39762679578206,334.48760580382964,52.0,83.12,7.0,1.0,0.01,0.125
random_easy,0,901,-1243.2845038960818,-174.4253722817284,334.48760580382964,26.0,82.38,7.0,0.0,0.01,0.125
random_easy,0,902,-3011.9884138477614,-216.98939679247948,334.48760580382964,100.0,82.38,7.0,0.0,0.01,0.125
random_easy,0,903,-453.0384006575922,-243.29334449394239,334.48760580382964,49.0,81.87,7.0,0.0,0.01,0.125
random_easy,0,904,1122.0430385670666,-238.7098323138697,334.48760580382964,62.0,81.49,7.0,0.0,0.01,0.125
random_easy,0,905,-386.5701434321161,-241.08741531944253,334.48760580382964,100.0,81.49,7.0,0.0,0.01,0.125
random_easy,0,906,-294.91174175051145,-242.28606406135765,334.48760580382964,100.0,81.49,7.0,0.0,0.01,0.125
random_easy,0,907,-408.8767027000457,-251.96472820799144,334.48760580382964,28.0,80.77,7.0,0.0,0.01,0.125
random_easy,0,908,-951.1367569966287,-253.87186952408285,334.48760580382964,100.0,81.28,7.0,0.0,0.01,0.125
random_easy,0,909,145.63707577682172,-246.120380104664,334.48760580382964,100.0,81.28,7.0,0.0,0.01,0.125
random_easy,0,910,33.20929100615086,-235.07483512379554,334.48760580382964,100.0,81.28,7.0,0.0,0.01,0.125
random_easy,0,911,-2085.34757944711,-243.90626166335463,334.48760580382964,100.0,81.28,7.0,0.0,0.01,0.125
random_easy,0,912,110.10167399576886,-242.63283156682206,334.48760580382964,100.0,81.28,7.0,0.0,0.01,0.125
random_easy,0,913,-359.33940104603005,-245.92208108472377,334.48760580382964,100.0,81.28,7.0,0.0,0.01,0.125
random_easy,0,914,967.0702108627083,-237.47959084693485,334.48760580382964,52.0,81.37,7.0,0.0,0.01,0.125
random_easy,0,915,939.960959157048,-228.76366205510658,334.48760580382964,45.0,80.82,7.0,1.0,0.02,0.125
random_easy,0,916,2933.854009837311,-202.9904017240959,334.48760580382964,100.0,80.82,7.0,0.0,0.02,0.125
random_easy,0,917,-2641.9195219759913,-230.06588601783704,334.48760580382964,100.0,80.82,7.0,0.0,0.02,0.125
random_easy,0,918,-3384.7195259990785,-262.9362203424596,334.48760580382964,100.0,81.77,7.0,0.0,0.02,0.125
random_easy,0,919,-181.33725015261513,-251.21129050702086,334.48760580382964,27.0,81.04,7.0,0.0,0.02,0.125
random_easy,0,920,1776.3094250412755,-243.21732024839457,334.48760580382964,100.0,81.08,7.0,0.0,0.02,0.125
random_easy,0,921,313.64034250512657,-224.60254521106032,334.48760580382964,100.0,81.08,7.0,0.0,0.02,0.125
random_easy,0,922,8997.35770188616,-131.6041444982586,334.48760580382964,100.0,81.08,7.0,0.0,0.02,0.125
random_easy,0,923,-1189.917629230542,-134.1654937513046,334.48760580382964,100.0,81.08,7.0,0.0,0.02,0.125
random_easy,0,924,-82.92169160769913,-127.5179808675348,334.48760580382964,100.0,81.28,7.0,0.0,0.02,0.125
random_easy,0,925,-75.14898186039812,-135.40688089138098,334.48760580382964,100.0,81.66,7.0,0.0,0.02,0.125
random_easy,0,926,117.51130938994345,-133.47007596565777,334.48760580382964,100.0,81.66,7.0,0.0,0.02,0.125
random_easy,0,927,-647.6847955363274,-130.7596765737684,334.48760580382964,100.0,81.66,7.0,0.0,0.02,0.125
random_easy,0,928,8213.823851130748,-38.202697611259374,334.48760580382964,100.0,81.66,7.0,0.0,0.02,0.125
