experiment,episode,return_total,mean_v,mean_abs_omega,success_rate,collision_rate,mean_time_travel
task8_random_1,164,317.6989,1.0488499,0.2667584,0.0,1.0,66.0
task8_random_1,165,-352.49896,0.4875901,0.16693059,0.0,1.0,85.0
task8_random_1,166,161.66283,0.5533756,0.4843587,0.0,0.0,200.0
task8_random_1,167,-214.48947,1.401362,0.36668277,0.0,1.0,3.0
task8_random_1,168,-353.78513,1.0736502,0.7647317,0.0,1.0,8.0
task8_random_1,169,-350.19168,2.393529,0.77171326,0.0,1.0,3.0
task8_random_1,170,-330.39188,2.857567,0.9018342,0.0,1.0,7.0
task8_random_1,171,-107.76711,1.6259084,0.35757962,0.0,1.0,22.0
task8_random_1,172,-221.84778,1.9984261,0.56220716,0.0,1.0,5.0
task8_random_1,173,844.50916,1.176452,0.718076,1.0,0.0,21.0
task8_random_1,174,812.68713,0.84164965,0.5284929,1.0,0.0,47.0
task8_random_1,175,824.91034,1.1997523,0.31881702,1.0,0.0,36.0
task8_random_1,176,-236.6366,0.9887983,0.23244439,0.0,1.0,23.0
task8_random_1,177,-334.7799,0.44733146,0.32404903,0.0,0.0,200.0
task8_random_1,178,-334.366,0.97083676,0.21121894,0.0,1.0,26.0
task8_random_1,179,136.50821,1.1493375,0.34768376,0.0,1.0,52.0
task8_random_1,181,956.755,2.0582314,0.49105436,1.0,0.0,21.0
task8_random_1,182,-183.94731,2.0959535,0.49846506,0.0,1.0,10.0
task8_random_1,183,1038.4542,2.463495,0.49283242,1.0,0.0,33.0
task8_random_1,184,-188.91512,1.3617003,0.36475804,0.0,1.0,11.0
task8_random_1,185,-352.0025,1.1328394,0.3525367,0.0,1.0,8.0
task8_random_1,186,335.9009,1.1399415,0.30504352,0.0,1.0,46.0
task8_random_1,187,37.535583,1.6008208,0.5079373,0.0,1.0,25.0
task8_random_1,188,873.172,1.0088456,0.4521052,1.0,0.0,20.0
task8_random_1,189,-351.60666,0.86769295,0.2830926,0.0,1.0,6.0
task8_random_1,190,-306.7511,3.1684785,0.6263533,0.0,1.0,5.0
task8_random_1,191,820.5985,0.8950748,0.7731098,1.0,0.0,13.0
task8_random_1,192,-373.97888,0.8749704,0.58698153,0.0,1.0,11.0
task8_random_1,193,202.00296,1.9122357,0.4652679,0.0,1.0,34.0
task8_random_1,194,-171.5487,1.7871829,0.5358336,0.0,1.0,13.0
task8_random_1,195,953.6113,1.7581699,0.49421445,1.0,0.0,37.0
task8_random_1,196,-352.33868,0.39285642,0.20954235,0.0,1.0,52.0
