environment,worker,episode,return,mean_time_travel,success_rate,collision_rate
random_easy,0,931,-38.92680014177694,100.0,0.0,0.0
random_easy,0,932,-55.51741557590294,100.0,0.0,0.0
random_easy,0,933,-59.536779680813616,100.0,0.0,0.0
random_easy,0,934,-47.98792396226313,100.0,0.0,0.0
random_easy,0,935,-53.529038827635226,100.0,0.0,0.0
random_easy,0,936,-56.17336238282393,24.0,0.0,1.0
random_easy,0,937,-47.68757995605574,100.0,0.0,0.0
random_easy,0,938,35.01272123709671,100.0,0.0,0.0
random_easy,0,939,-64.70712022295879,100.0,0.0,0.0
random_easy,0,940,-23.61337817645429,100.0,0.0,0.0
random_easy,0,941,-13.225940500358043,100.0,0.0,0.0
random_easy,0,942,-59.27981631744957,100.0,0.0,0.0
random_easy,0,943,-104.99933474597063,100.0,0.0,0.0
random_easy,0,944,3.2495975748864723,100.0,0.0,0.0
random_easy,0,945,-60.99002170928254,100.0,0.0,0.0
random_easy,0,946,-74.23479086976724,100.0,0.0,0.0
random_easy,0,947,7.390541083536789,100.0,0.0,0.0
random_easy,0,948,-45.57122494701595,100.0,0.0,0.0
random_easy,0,949,-38.16633724897116,100.0,0.0,0.0
random_easy,0,950,-46.02544969251936,100.0,0.0,0.0
random_easy,0,951,-63.27029854381159,100.0,0.0,0.0
random_easy,0,952,-64.02947822272515,100.0,0.0,0.0
random_easy,0,953,-17.704209455006144,100.0,0.0,0.0
random_easy,0,954,-111.10734100220819,100.0,0.0,0.0
random_easy,0,955,-50.13948002384128,100.0,0.0,0.0
random_easy,0,956,-83.63733697454634,84.0,0.0,1.0
random_easy,0,957,-34.266711690794196,85.0,0.0,1.0
random_easy,0,958,-57.95024013393753,100.0,0.0,0.0
random_easy,0,959,-51.117395956836575,100.0,0.0,0.0
random_easy,0,960,-22.713109512185014,100.0,0.0,0.0
random_easy,0,961,-74.00979417978508,100.0,0.0,0.0
random_easy,0,962,-105.11027935562197,100.0,0.0,0.0
random_easy,0,963,-73.37843242410196,52.0,0.0,1.0
random_easy,0,964,-61.32311659855088,6.0,0.0,1.0
random_easy,0,965,-48.83812605255427,100.0,0.0,0.0
random_easy,0,966,-56.84120707378295,100.0,0.0,0.0
random_easy,0,967,-80.72923062803706,14.0,0.0,1.0
random_easy,0,968,-65.8507297183353,100.0,0.0,0.0
random_easy,0,969,-47.996017975277624,100.0,0.0,0.0
random_easy,0,970,-74.59757940348103,100.0,0.0,0.0
random_easy,0,971,-30.519312992943625,100.0,0.0,0.0
random_easy,0,972,-49.546405958920005,100.0,0.0,0.0
random_easy,0,973,-142.78369463656867,58.0,0.0,1.0
random_easy,0,974,-48.21046024008256,100.0,0.0,0.0
random_easy,0,975,-57.962025231641,100.0,0.0,0.0
random_easy,0,976,-70.67467962662025,100.0,0.0,0.0
random_easy,0,977,-60.83486296569152,100.0,0.0,0.0
random_easy,0,978,93.85705218756792,100.0,0.0,0.0
random_easy,0,979,-8.534773600927899,100.0,0.0,0.0
random_easy,0,980,-33.36869857046857,100.0,0.0,0.0
random_easy,0,981,-98.97126003741464,100.0,0.0,0.0
random_easy,0,982,-94.3911404627982,100.0,0.0,0.0
random_easy,0,983,-50.0223488792267,100.0,0.0,0.0
random_easy,0,984,-61.47549347634122,100.0,0.0,0.0
random_easy,0,985,4.821065126485834,100.0,0.0,0.0
random_easy,0,986,-59.21141026109231,100.0,0.0,0.0
random_easy,0,987,-100.9477877072977,100.0,0.0,0.0
random_easy,0,988,-102.8055455532602,100.0,0.0,0.0
random_easy,0,989,-48.263541149310804,100.0,0.0,0.0
random_easy,0,990,-59.756903369746546,100.0,0.0,0.0
random_easy,0,991,36.85409061419546,100.0,0.0,0.0
random_easy,0,992,-10.354435186426521,39.0,0.0,1.0
random_easy,0,993,-53.27375815681022,100.0,0.0,0.0
random_easy,0,994,-41.2888579980454,100.0,0.0,0.0
random_easy,0,995,-53.59216432474993,100.0,0.0,0.0
random_easy,0,996,-48.76178905007541,100.0,0.0,0.0
random_easy,0,997,-115.94314194018628,100.0,0.0,0.0
random_easy,0,998,38.200356883296706,100.0,0.0,0.0
random_easy,0,999,-47.40375937698715,100.0,0.0,0.0
random_easy,0,1000,-78.38337451756074,100.0,0.0,0.0
