experiment,episode,step,agent,pos_x,pos_y,distance_to_goal,heading_error,min_obstacle_distance,v,omega,reward,reward_progress,reward_rotation,reward_safety,reward_collision,state
exp7_fixed_random_3,60,1550,agent_1,50.613476,24.964924,4.979946774780195,-0.11664963513612747,1.1791242361068726,2.7313008,-0.7187863,6.609325,206.75706,-2.39244,-1.4561266899108887,0.0,active
exp7_fixed_random_3,60,1551,agent_1,53.05011,22.114641,2.9452772046398388,-1.4772218465805054,3.222861990497007,3.7498398,0.5129732,16.6204,223.43008,-2.4450684,-1.4561266899108887,0.0,active
exp7_fixed_random_3,60,1552,agent_1,52.685394,21.057585,1.9897335080477534,-0.6781604290008545,2.328214650632489,1.1182067,-1.039558,5.797996,229.44421,-2.6612046,-1.4561266899108887,0.0,active
exp7_fixed_random_3,60,1553,agent_1,52.31209,20.983877,1.6399997782878226,0.4484682083129883,3.3266975166366386,0.3805077,-1.0436162,1.2918571,230.9539,-2.8790314,-1.4561266899108887,0.0,active
exp7_fixed_random_3,60,1554,agent_1,49.977642,20.460388,1.121237280173819,2.4978768825531006,2.692964792251587,2.3924246,0.025656551,6.37853,237.33257,-2.879163,-1.4561266899108887,0.0,active
exp7_fixed_random_3,60,1555,agent_1,49.354916,20.334444,1.6787362630470888,2.741471290588379,2.685389995574951,0.6353333,-0.02103988,-2.5169168,234.81573,-2.8792515,-1.4561266899108887,0.0,active
exp7_fixed_random_3,60,1556,agent_1,49.1152,20.49584,1.9489300286497868,-2.8062708377838135,2.5063679218292236,0.28898454,-0.7921218,-1.8984911,233.04274,-3.0047429,-1.4561266899108887,0.0,active
exp7_fixed_random_3,60,1557,agent_1,49.14151,20.99264,2.1069689849166733,-2.0084455013275146,2.011350631713867,0.49749565,-1.0311433,-1.0078547,232.24754,-3.217394,-1.4561266899108887,0.0,active
exp7_fixed_random_3,60,1558,agent_1,50.38936,21.639355,1.7493904275317138,-1.6923807859420776,1.822136402130127,1.4054763,-1.0397313,1.9011345,234.41608,-3.4336023,-1.5073150396347046,0.0,active
exp7_fixed_random_3,60,1559,agent_1,52.44501,20.364937,1.4903811862975458,-2.3392505645751953,4.1579742431640625,2.4186451,-1.0331168,4.9188704,239.54842,-3.6470685,-1.5073150396347046,0.0,active
exp7_fixed_random_3,60,1560,agent_1,52.43878,20.062332,1.4401313092038386,-1.5069230794906616,4.36238431930542,0.3026681,-1.0364083,-0.35824287,239.405,-3.861897,-1.5073150396347046,0.0,active
exp7_fixed_random_3,60,1561,agent_1,52.374935,20.027336,1.375206868292219,-0.4815276265144348,4.342476844787598,0.072808504,-1.0488124,-0.7497623,238.87524,-4.0818987,-1.5073150396347046,0.0,active
exp7_fixed_random_3,60,1562,agent_1,51.8793,20.321049,0.9360765517554182,0.8850404620170593,3.789066791534424,0.5761255,-1.036367,2.1330912,241.22314,-4.29671,-1.5073150396347046,0.0,active
exp7_fixed_random_3,60,1563,agent_1,51.056347,19.940025,0.08229175825413516,-1.2501856088638306,3.611201763153076,0.9068781,0.96857077,404.89505,646.3058,-4.484336,-1.5073150396347046,0.0,terminated
